,dis,rank
Cplx2,313.0005006445081,1
Foxg1,18.20099081579924,2
Ednrb,12.471538552228708,3
Six3,7.866876423760791,4
Glra1,7.631219970111735,5
Gm11263,3.9446817414609354,6
Igfbp5,3.8004189228327796,7
Lhx2,3.667929297450889,8
Hoxa5,3.632805241486367,9
Ptprz1,3.506043346274903,10
