,dis,rank
Sf3b5,25.66575107682891,1
Foxg1,24.137538989136786,2
Bcl11a,13.293414823803346,3
Adgrl2,8.501437080853947,4
Dtymk,2.1428301499392086,5
Gm11263,1.814240264506779,6
Fzd2,0.9575024477086527,7
Gm8292,0.7080330453477632,8
Cks1b,0.5034985687090257,9
Epcam,0.44601659774487334,10
