,dis,rank
Tpm1,70779.09138255869,1
Col3a1,263.2925481271593,2
Glra1,129.52408429487585,3
Fbn2,128.61682204772575,4
Ptprz1,112.9408825360587,5
Cnn2,111.63379416551354,6
Lhx2,104.5463432810673,7
Vcan,92.73594228695717,8
Acvr2b,78.41961206269758,9
Nr2e1,70.65511340733586,10
