,dis,rank
Rfc2,9316.048513607713,1
Foxg1,27.45652193334605,2
Lhx2,25.224999860314153,3
Ptprz1,21.82425341161241,4
Nr2e1,20.565996398792134,5
Ednrb,17.264297798732514,6
Id4,14.354066588188283,7
Ildr2,13.515527025229726,8
Wnt8b,12.78503653768495,9
Glra1,11.420595695727496,10
