,dis,rank
Pdgfa,437.7544203961676,1
Col3a1,66.87804372670499,2
Hbb-y,64.61112205254247,3
Hba-x,63.342074877291395,4
Hba-a2,59.93842633545974,5
Hba-a1,52.15601960457538,6
Hbb-bh1,50.88108825760559,7
Vcan,26.341005380327843,8
Col4a1,10.977540919256866,9
Sparc,10.787507690515554,10
