,dis,rank
Ubfd1,1747.5701712650775,1
Lhx2,10.073081669946617,2
Ptprz1,8.806501343619425,3
Foxg1,8.432311428357137,4
Pak3,7.215404398945761,5
Nr2e1,7.090510282405367,6
Six3,4.4438305300664975,7
Id4,4.40790347312241,8
Smchd1,2.6392820073272816,9
Adgrl2,2.315865745890555,10
