,dis,rank
Dicer1,27345.22795298194,1
Hbb-y,15.371492400689334,2
Hba-x,14.65348573229801,3
Lhx2,13.716663994681074,4
Foxg1,13.54247341771564,5
Hba-a2,13.085198344136533,6
Hbb-bh1,12.442360551701324,7
Ptprz1,11.70324100085311,8
Hba-a1,11.560629533561421,9
Acvr2b,10.407424319628058,10
